地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>オマーン(Oman)</TITLE>,,,,,,
マスカット,Muscat,23.35301,58.38,小都市,3,
ソハール,Sohar,24.2722,56.38078,小都市,4,
スル,Sur,22.33522,59.22502,小都市,4,
アル・ハルーフ,Al Khaluf,20.33338,57.56413,小都市,4,
アル・ジャワラ,Al Jawarah,19.0341,57.13264,小都市,4,
サラーラ,Salalah,17.07206,54.06432,小都市,4,
