地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>チェコ(Czecho)</TITLE>,,,,,,
ブルノ,Brno,49.12302,16.39302,都市,5,
オストラバ,Ostrava,49.49451,18.14449,都市,5,
プルゼニ,Plzen,49.45,13.24302,都市,5,
オロモウツ,Olomouc,49.38,17.1545,都市,5,
ウースチーナドラベム,Ust。 nad Labem,50.40001,14.02,都市,5,
リベレツ,Liberec,50.48,15.05,都市,5,
フラデツ・クラーロベー,Hradec Kralove,50.133,15.5,都市,5,
チェスケー・ブジェヨビツェ,Ceske Budejovice,48.59301,14.29,小都市,5,
パルドゥビツェ,Pardubice,50.03,15.45,小都市,5,
プラハ,Praha,50.05449,14.26298,巨大都市,4,
