地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>エチオピア(Ethiopia)</TITLE>,,,,,,
アディスアベバ,Addis Ababa,9.03,38.5,巨大都市,1,
ディレ・ダワ,Dire Dawa,9.43563,41.58084,小都市,4,
カラフォ,callafo,5.56391,44.14337,小都市,4,
ワジャーレ,Wajale,9.36515,43.13066,小都市,4,
アディグラト,Adigrat,14.21295,39.24288,小都市,4,
ヤベロ,Yabelo,4.49332,38.14384,小都市,4,
ゴンダル,Gonder,12.25282,37.13048,小都市,4,
デムビ・ドロ,Dembi Dolo,8.44424,34.42155,小都市,4,
