地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>リビア(Libya)</TITLE>,,,,,,
トリポリ,Tripoli,32.49,13.07,大都市,2,
ベンガジ,Banghazi,32.06302,20.043,大都市,2,
ミスラタ,Misratah,32.16494,15.09547,都市,4,
ムルズク,Murzuq,25.44452,14.07239,小都市,4,
ワダーン,Waddan,29.04296,15.58343,小都市,4,
