地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>タンザニア(Tanzania)</TITLE>,,,,,,
ダルエスサラーム,Dar Es salaam,-6.51598,39.18302,大都市,2,
ザンジバル,Zanzibar,-6.103,39.14002,都市,4,
タンガ,Tanga,-5.06,39.05298,都市,4,
ドドマ,Dodoma,-6.1,35.4,都市,4,
ムベヤ,Mbeya,-8.54,33.27,都市,4,
ムワンザ,Mwanza,-2.31,32.56,都市,4,
タボラ,Tabora,-5.01,32.48,都市,4,
