地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>オーストリア(Austria)</TITLE>,,,,,,
グラーツ,Graz,47.043,15.24,都市,5,
リンツ,Linz,48.17301,14.163,都市,5,
ザルツブルク,Salzburg,47.48302,13.03,都市,4,
インスブルック,Innsbruck,47.15299,11.24302,都市,5,
クラーゲンフルト,Klagenfurt,46.38,14.18299,小都市,5,
ウィーン,Wien,48.12,16.22001,巨大都市,3,
