地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>カメルーン(Cameroon)</TITLE>,,,,,,
ドゥアラ,Douala,4.04001,9.433,大都市,3,
ヤウンデ,Yaounde,3.51,11.31001,大都市,2,
