地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ハンガリー(Hungary)</TITLE>,,,,,,
ブダペスト,Budapest,47.3,19.04,巨大都市,3,
デブレツェン,Debrecen,47.30302,21.373,都市,5,
ミシュコルツ,Miskolc,48.07001,20.47298,都市,5,
セゲド,Szeged,46.15,20.08298,都市,5,
ソンバトヘイ,Szombathely,47.15,16.38298,小都市,5,
ソルノク,Szolnok,47.11002,20.103,小都市,5,
カポシュバール,Kaposvar,46.23002,17.45,小都市,5,
ベーケシュチャバ,Bekescsaba,46.403,21.05298,小都市,5,
ザラエゲルセグ,Zalaegerszeg,46.50298,16.51,小都市,5,
ニーレジュハーザ,Nyiregyhaza,47.58,21.43001,都市,5,
