地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>シリア(Syria)</TITLE>,,,,,,
ダマスカス,Damascus,33.3,36.18302,巨大都市,3,
アレッポ,Aleppo,36.13,37.09302,巨大都市,5,
ホムス,Homs,34.433,36.433,都市,5,
ラタキア,Latakia,35.31001,35.48,都市,5,
ハマー,Hama,35.06299,36.41301,都市,5,
