地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>スーダン(Sudan)</TITLE>,,,,,,
ポートスーダン,Port Sudan,19.38298,37.073,都市,4,
オベイド,Al Obeid,13.11,30.11301,都市,4,
ハルツーム,Khartum,15.32298,32.33,大都市,2,
カッサラー,kassala,15.32211,36.27209,都市,4,
ゲダレフ,Gedaref,14.18277,35.25548,都市,4,
ニャラ,Nyala,12.16116,24.54274,都市,4,
ワーウ,Wau,7.41521,27.47334,都市,4,
ジューバ,Juba,4.54155,31.4232,都市,4,
