地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>セネガル(Senegal)</TITLE>,,,,,,
ダカール,Dakar,14.39299,-17.24598,巨大都市,1,
ティエス,Thies,14.49001,-16.51,都市,5,
カオラク,Kaolack,14.09302,-16.06,都市,5,
