地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ネパール(Nepal)</TITLE>,,,,,,
カトマンズ,Kathmandu,27.42,85.19001,都市,2,
パタン,Patan,27.29298,85.21,都市,5,
