地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>トルクメニスタン(Turkmenistan)</TITLE>,,,,,,
アシガバード,Ashkhabad,37.56002,58.21299,都市,3,
タシャウス,Tashauz,41.493,59.553,都市,4,
クラスノボーツク,Krasnovodsk,40.02002,52.59002,小都市,4,
チャルジョウ,Chardzhou,39.05449,63.33302,都市,4,
