地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>アルメニア(Armenia)</TITLE>,,,,,,
エレバン,Erevan,40.103,44.31,巨大都市,3,
キーロバカン,Kirovakan,40.48302,44.29298,都市,5,
