地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>アルジェリア(Algeria)</TITLE>,,,,,,
オラン,Oran,35.433,-0.36598,大都市,2,
コンスタンティーヌ,Constantine,36.21,6.38002,都市,4,
アンナーバ,Annaba,36.55001,7.46,都市,4,
ブリーダ,Blida,36.27302,2.49,都市,4,
スキクダ,Skikda,36.52,6.53298,都市,4,
ビスクラ,Biskra,34.5,5.403,都市,4,
トレムセン,Tlemcen,34.523,-1.20002,都市,4,
ブジャーヤ,Bejaia,36.463,5.013,都市,4,
ベシャール,Bechar,31.36,-2.14301,都市,4,
アルジェ,Alger,36.47298,2.59002,大都市,2,
