地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>アルバニア(Albania)</TITLE>,,,,,,
ティラナ,Tirane,41.2,19.49001,都市,3,
シュコダル,Shkoder,42.03,19.14002,小都市,5,
ブロラ,Vlore,40.29,19.29,小都市,5,
コルチャ,Korce,40.38,20.45299,小都市,5,
