地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>チャド(Chad)</TITLE>,,,,,,
ンジャメナ,Ndjamena,12,15,大都市,2,
アベシェ,Abeche,13.47481,20.5642,小都市,4,
ズアール,Zouar,20.30144,16.22361,小都市,4,
ファダ,Fada,16.55228,22.0206,小都市,4,
ムンドゥー,Moundou,8.44233,16.06072,小都市,4,
サール,Sarh,9.21443,18.20254,小都市,4,
