地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>パナマ(Panama)</TITLE>,,,,,,
パナマ,Panama,8.59002,-79.30302,巨大都市,2,
コロン,Colon,9.20298,-79.53298,小都市,5,
