地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>マケドニア(Macedonia)</TITLE>,,,,,,
スコピエ,Skopje,42.00302,21.28001,大都市,3,
ビトラ,Bitola,41.013,21.20298,都市,5,
