地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>グルジア(Georgia)</TITLE>,,,,,,
トビリシ,Tbilisi,41.42302,44.47301,巨大都市,3,
ルスタビ,Rustavi,41.33151,45.02298,都市,5,
クタイシ,Kutaisi,42.15,42.41002,都市,4,
バツーミ,Batumi,41.38,41.38,都市,4,
スフミ,Sukhumi,43.01001,41.01,都市,5,
ポチ,Poti,42.11298,41.403,小都市,5,
チアトゥーラ,Chiatura,42.15,43.17,小都市,5,
