地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>モンゴル(Mongolia)</TITLE>,,,,,,
ウランバートル,Ulaanbaatar,47.523,106.48,大都市,3,
チョイバルサン,Choybalsan,48.0139,114.2549,小都市,4,
サインシャンド,Saynshand,44.59042,110.0118,小都市,4,
ムレン,Moron,49.43415,100.2108,小都市,4,
アルタイ,Altay,46.18439,96.36061,小都市,4,
ホフド,Hovd,47.59308,91.04062,小都市,4,
ウランゴム,Ulaangom,49.52325,91.35373,小都市,4,
