地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>プエルトリコ(Puerto Rico)</TITLE>,,,,,,
サンファン,San Juan,18.27,-66.06598,都市,5,
バヤモン,Bayam「n,18.23298,-66.12,都市,5,
ポンセ,Ponce,18.00302,-66.343,都市,5,
アレシボ,Arecibo,18.27,-66.45598,小都市,5,
