地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ペルー(Peru)</TITLE>,,,,,,
アレキパ,Arequipa,-16.24302,-71.32298,大都市,3,
カヤオ,Callao,-12.03,-77.073,大都市,5,
トルヒーヨ,Trujillo,-8.073,-78.583,都市,4,
チクラヨ,Chiclayo,-6.463,-79.48299,都市,4,
ピウラ,Piura,-5.14002,-80.38298,都市,4,
チンボテ,Chimbote,-9.04001,-78.32301,都市,4,
クスコ,Cuzco,-13.31599,-71.57598,都市,4,
イキトス,Iquitos,-3.50002,-73.13001,都市,3,
ワンカヨ,Huancayo,-12.03299,-75.12,都市,4,
リマ,Lima,-12.06302,-77.02298,巨大都市,1,
