地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>タイ(Thailand)</TITLE>,,,,,,
バンコク,Bangkok,13.45299,100.32,巨大都市,1,
ナコーンラーチャシーマ,Nakhon Ratchasima,15.00302,102.06,都市,4,
チェンマイ,Chiang Mai,18.47298,98.58,都市,3,
トンブリー,Thon Buri,13.3,100.1,大都市,5,
コンケン,Khon Kaen,16.2803,102.5923,都市,4,
ウボンラチャタニ,Ubon Ratchathani,15.20298,104.3922,都市,4,
ナコンサワン,Nakhon Sawan,15.4626,100.1549,都市,4,
ナコンシータマラート,Nahkon Si Thammarat,8.27353,99.50305,都市,4,
ソンクラ,Songkhla,7.08535,100.3322,都市,4,
