地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ミャンマー(Myanmar)</TITLE>,,,,,,
ヤンゴン,Yangon,16.49,96.10001,巨大都市,3,
マンダレー,Mandalay,21.583,96.03,大都市,3,
モールメイン,Moulmein,16.29002,97.39,都市,4,
ペグー,Pegu,17.2,96.283,都市,4,
バセイン,Bassein,16.47301,94.433,都市,4,
シットウェ,Sittwe,20.1,92.55001,都市,4,
プタオ,Putao,26.4043,96.5032,小都市,4,
ピー,Pye,18.52556,95.0412,都市,4,
タウンジー,Taunggyi,20.35193,97.0457,都市,4,
