地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>モルドバ(Moldova)</TITLE>,,,,,,
キシニョフ,Kishinyov,47.00151,28.5015,大都市,3,
ベリツイ,Beltsy,47.45302,27.45299,都市,4,
チラスポリ,Tiraspol,46.50298,29.38,都市,5,
ベンデルイ,Bendery,46.47298,29.29,都市,5,
