地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>サウジアラビア(Saudi Arabia)</TITLE>,,,,,,
ジッダ,Jiddah,21.3,39.11002,巨大都市,5,
メッカ,Mecca,21.26,39.48,大都市,3,
ターイフ,Taif,21.15,40.21,都市,4,
メディナ,Medina,24.3,39.343,都市,4,
ダンマーム,Dammam,26.24302,50.06302,都市,4,
フフーフ,Hufuf,25.193,49.343,都市,4,
ブライダ,Buraydah,26.19,43.58,小都市,4,
ムバッラーズ,Al-Mubarraz,25.26298,49.37001,小都市,4,
リヤド,Riyad,24.38298,46.45302,巨大都市,3,
