地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>マレーシア(Malaysia)</TITLE>,,,,,,
クアラルンプール,Kuala Lumpur,3.08,101.41,巨大都市,2,
イポー,Ipoh,4.37,101.013,都市,5,
クラン,Kelang,2.57299,101.23,都市,5,
スレンバン,Seremban,2.42,101.523,都市,5,
クチン,Kuching,1.32,110.183,小都市,5,
ムラカ,Melaka,2.133,102.133,都市,5,
ジョホールバル,Johor Bahru,1.29,103.44,都市,4,
コタ・キナバル,Kota Kinabalu,6.10462,116.1527,都市,4,
