地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>アラブ首長国連邦(United Arab Emirates)</TITLE>,,,,,,
ドバイ,Dubayyi,25.12299,55.17298,大都市,3,
アブダビ,Abu Zabi,24.28,54.25,大都市,3,
