地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ベラルーシ(Belarus)</TITLE>,,,,,,
ミンスク,Minsk,53.51302,27.3,巨大都市,3,
ゴメリ,Gomer,52.253,30.59449,大都市,4,
ヴィテブスク,Vitebsk,55.11449,30.11,都市,4,
モギリョフ,Mogilyov,53.53449,30.20002,都市,5,
ボリソフ,Borisov,54.133,28.2915,都市,5,
グロドノ,Grodno,53.40451,23.50298,都市,5,
バラノビチ,Baranovichi,53.08,26.01451,都市,5,
ボブルイスク,Bobruysk,53.07451,29.10001,都市,5,
ブレスト,Brest,52.07,23.42302,都市,5,
オルシャ,Orsha,54.29002,30.23002,都市,5,
ピンスク,Pinsk,52.07001,26.03,都市,5,
モズイリ,Mozyr,52.02298,29.12,都市,5,
