地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>キルギス(Kyrgyz)</TITLE>,,,,,,
ビシケク,Bishkek,42.53298,74.35002,大都市,3,
ザラル・アバド,Dzhalal-Abad,40.54302,73.013,小都市,5,
プルジェバリスク,Przhevalsk,42.3,78.21302,小都市,5,
オシ,Osh,40.33151,72.4845,都市,5,
