地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>リトアニア(Lithuania)</TITLE>,,,,,,
ビリニュス,Vilinyus,54.41,25.19001,大都市,4,
シャウリャイ,Siauliai,55.56,23.19001,都市,5,
カウナス,Kaunas,54.53298,23.53,都市,4,
クライペダ,Klaipeda,55.42302,21.07001,都市,5,
パネベジス,Panevezys,55.44298,24.21302,都市,5,
