地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>コンゴ民主共和国(Demo.Rep.of Congo)</TITLE>,,,,,,
キンシャサ,Kinshasa,-4.18598,15.18302,巨大都市,2,
ルブンバシ,Lubumbashi,-11.403,27.283,大都市,4,
カナンガ,Kananga,-5.523,22.26,都市,4,
キサンガニ,Kisangani,0.32298,25.133,都市,2,
リカシ,Likasi,-10.57,26.463,都市,4,
ブカブ,Bukavu,-2.3,28.48,都市,4,
キクウィト,Kikwit,-5.00299,18.51302,都市,4,
マタディ,Matadi,-5.48299,13.33299,都市,4,
ムバンダカ,Mbandaka,0.03,18.163,都市,4,
ムブジマイ,Mbuji Mayi,-6.08002,23.38298,大都市,2,
