地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>エストニア(Estonia)</TITLE>,,,,,,
タリン,Tallin,59.24302,24.44002,大都市,3,
タルトゥ,Tartu,58.21299,26.403,都市,5,
ナルバ,Narva,59.21302,28.103,小都市,5,
