地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ウルグアイ(Uruguay)</TITLE>,,,,,,
モンテビデオ,Montevideo,-34.53002,-56.08301,巨大都市,3,
サルト,Salto,-31.26002,-57.553,小都市,5,
パイサンド,Paysandu,-32.20298,-58.03598,小都市,5,
