地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ボツワナ(Botswana)</TITLE>,,,,,,
ハボローネ,Gaborone,-24.44002,25.54302,都市,2,
パラピエ,Palapye,-22.3421,27.1039,小都市,4,
フランシスタウン,Francistown,-21.23269,27.28383,小都市,4,
カンジ,Ghanzi,-21.3604,21.46325,小都市,4,
ツァウ,Tsau,-20.06518,22.12068,小都市,4,
マウン,Maun,-19.50373,23.41517,小都市,4,
