地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>イラク(Iraq)</TITLE>,,,,,,
バグダッド,Baghdad,33.193,44.25,巨大都市,2,
キルクーク,Kirkuk,35.26301,44.253,大都市,5,
アルビール,Irbil,36.103,44.00302,都市,5,
ヒッラ,Al-Hillah,32.28,44.27,都市,5,
カルバラー,Karbala,32.36302,44.013,都市,5,
バスラ,Basra,30.4033,47.5027,大都市,3,
モースル,Mawsil,36.193,43.05298,大都市,3,
