地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ホンジュラス(Honduras)</TITLE>,,,,,,
テグシガルパ,Tegucigalpa,14.0430,-087.1400,大都市,3,
サンペドロスーラ,San Pedro Sula,15.2630,-088.0130,都市,4,
ラ・セイバ,La Ceiba,15.4219,-086.5754,都市,5,
チョルテカ,Choluteca,13.1921,-087.1207,都市,5,
ロアタン,Roatan,16.2019,-086.3558,都市,5,
ウティラ,Utila,16.0700,-086.5452,小都市,5,
