地名,ちめい,緯度,経度,種別,レイヤ,コードNo.
<TITLE>ポルトガル(Portugal)</TITLE>,,,,,,
リスボン,Lisbon,38.44298,-9.09,大都市,2,
ポルト,Porto,41.09,-8.37,都市,4,
セトゥバル,Setubal,38.313,-8.54,小都市,5,
コインブラ,Coimbra,40.12302,-8.26301,小都市,5,
ブラガ,Braga,41.32298,-8.26298,小都市,5,
フンシャル,Funchal,32.38,-16.54302,小都市,5,
